DateTime,RunTime,ID,Tag,Alg,Classes,FeatureNum,BalancedSize,CVfold,BalancedRuns,AUCROC_val,AUCROC_val_sd,AUCROC_val_se,AUCPRc_val,AUCPRc_val_sd,AUCPRc_val_se,Ac_val,Ac_val_sd,Ac_val_se,F1_val,F1_val_sd,F1_val_se,Pr_val,Pr_val_sd,Pr_val_se,TPR_val,TPR_val_sd,TPR_val_se,FPR_val,FPR_val_sd,FPR_val_se,FNR_val,FNR_val_sd,FNR_val_se,TP_val,TP_val_sd,TP_val_se,TN_val,TN_val_sd,TN_val_se,FP_val,FP_val_sd,FP_val_se,FN_val,FN_val_sd,FN_val_se,Pr_test,Ac_test,F1_test,AUCROC_test,AUCROC_test_sd,AUCROC_test_se,AUCPRc_test,AUCPRc_test_sd,AUCPRc_test_se,trait,algo,status
2026-06-16 01:51:33,55.044788122177124,Seed_Coat_Tannin_GB,Seed_Coat_Tannin,GB,"[1, 0]",1625.0,15.0,5.0,20.0,0.5415555555555555,0.07783838908157605,0.017405192924548146,0.5709781649932637,0.069989345636994,0.015650093454504688,0.5299999999999999,0.062271805640898,0.013924399049470277,0.6211659009356377,0.052334452826232544,0.011702339408471195,0.5207805355343719,0.042311628127658825,0.009461167673213727,0.7733333333333333,0.08537498983243799,0.019090428084368474,0.7133333333333333,0.0968389269755597,0.021653842358548957,0.2266666666666667,0.08537498983243798,0.01909042808436847,11.6,1.2806248474865698,0.2863564212655271,4.3,1.452583904633395,0.3248076353782343,10.7,1.4525839046333953,0.3248076353782343,3.4,1.2806248474865698,0.2863564212655271,0.523810,0.533333,0.611111,0.5354166666666667,0.20124396126205735,0.044999517744329455,0.26878108003108003,0.1577078684791925,0.03526455145060708,Seed_Coat_Tannin,GB,OK
2026-06-15 11:03:51,9.163056135177612,Seed_Coat_Tannin_LogReg,Seed_Coat_Tannin,LogReg,"[1, 0]",1625.0,15.0,5.0,20.0,0.5559999999999999,0.06288378463777738,0.014061241713252721,0.552028374446978,0.05445756971096241,0.012177082776314551,0.5433333333333333,0.03815174380753198,0.008530989261379816,0.6599348953395585,0.024769457736348918,0.005538619126428424,0.5267034796926102,0.024013666078067916,0.005369618973954063,0.8866666666666667,0.05617433182117571,0.012560962454277845,0.8,0.08692269873603535,0.019436506316151007,0.11333333333333336,0.056174331821175726,0.012560962454277848,13.3,0.8426149773176358,0.1884144368141677,3.0,1.3038404810405297,0.291547594742265,12.0,1.3038404810405297,0.291547594742265,1.7,0.8426149773176358,0.1884144368141677,0.518519,0.533333,0.666667,0.5479166666666667,0.1383653326443361,0.03093942895221062,0.2785259879009879,0.14123207325851594,0.03158045164092719,Seed_Coat_Tannin,LogReg,OK
2026-06-15 11:03:39,136.22336173057556,Seed_Coat_Tannin_RF,Seed_Coat_Tannin,RF,"[1, 0]",1625.0,15.0,5.0,20.0,0.515,0.09919895210517816,0.022181560020392423,0.5416631990580472,0.08027703787687074,0.017950491372500835,0.4966666666666667,0.01795054935711501,0.004013864859597431,0.6590556730091613,0.012237831575114851,0.002736462329915013,0.49840357598978285,0.00954976519587318,0.0021353924147134024,0.9733333333333334,0.03265986323710903,0.007302967433402212,0.9800000000000001,0.04268749491621898,0.009545214042184233,0.026666666666666665,0.032659863237109045,0.007302967433402216,14.6,0.4898979485566356,0.10954451150103321,0.3,0.6403124237432849,0.14317821063276354,14.7,0.6403124237432848,0.1431782106327635,0.4,0.48989794855663565,0.10954451150103323,0.482759,0.466667,0.636364,0.6125,0.10466547239233727,0.023403911116639368,0.30126984126984124,0.1445383111192473,0.03231974890156507,Seed_Coat_Tannin,RF,OK
2026-06-16 01:51:40,6.5281970500946045,Seed_Coat_Tannin_SVMrbf,Seed_Coat_Tannin,SVMrbf,"[1, 0]",1625.0,15.0,5.0,20.0,0.5032222222222222,0.014045341040297718,0.003140633733327331,0.5027434966727162,0.011958624748310312,0.002674029785463317,0.5,0.0,0.0,0.6666666666666665,1.1102230246251565e-16,2.482534153247273e-17,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.500000,0.500000,0.666667,0.5,0.0,0.0,0.14285714285714285,0.0,0.0,Seed_Coat_Tannin,SVMrbf,OK
2026-06-16 01:47:25,54.353042125701904,Seed_Length_GB,Seed_Length,GB,"[1, 0]",1625.0,15.0,5.0,20.0,0.6215555555555556,0.10423406708337127,0.02330744595696914,0.6306903483684001,0.09472838923052777,0.02118191177185191,0.5966666666666666,0.09061518146045457,0.020262170553905508,0.6449507981186797,0.07531608158314619,0.016841187821883485,0.5809897617600539,0.08126416199789652,0.018171219036185172,0.73,0.08812869377601526,0.019706175005143274,0.5366666666666666,0.13576941236277534,0.0303589635308366,0.27,0.08812869377601523,0.019706175005143267,10.95,1.3219304066402287,0.29559262507714906,6.95,2.03654118544163,0.455384452962549,8.05,2.03654118544163,0.455384452962549,4.05,1.3219304066402287,0.29559262507714906,0.550000,0.566667,0.628571,0.6461538461538462,0.20264522880491526,0.0453128506923789,0.22942460317460314,0.12063872402891106,0.02697563876474824,Seed_Length,GB,OK
2026-06-15 10:56:06,8.709218740463257,Seed_Length_LogReg,Seed_Length,LogReg,"[1, 0]",1625.0,15.0,5.0,20.0,0.7328888888888889,0.07917974550833966,0.017705129339778112,0.7237016917954208,0.0939051771892821,0.02099783596343974,0.6933333333333331,0.07788880963698616,0.017416467303484177,0.7363944937861346,0.06701279836450792,0.014984517250552644,0.6473012022227934,0.06301367599759242,0.014090286304276351,0.8566666666666667,0.08504900548115384,0.019017535767461218,0.47000000000000003,0.09994442900376632,0.02234825372248231,0.14333333333333337,0.08504900548115382,0.019017535767461215,12.85,1.2757350822173075,0.28526303651191826,7.95,1.499166435056495,0.33522380583723466,7.05,1.499166435056495,0.33522380583723466,2.15,1.2757350822173072,0.2852630365119182,0.636364,0.700000,0.756757,0.6653846153846155,0.21104838335875306,0.04719185317316072,0.2536111111111111,0.14339388255973667,0.032063846896119276,Seed_Length,LogReg,OK
2026-06-15 10:55:55,92.34624290466309,Seed_Length_RF,Seed_Length,RF,"[1, 0]",1625.0,15.0,5.0,20.0,0.6727777777777778,0.08708127323453735,0.019471964651965847,0.6700110177541058,0.10375749831575837,0.023200881940935565,0.6099999999999999,0.05587684871413403,0.01249444320932754,0.691439422360475,0.03358660915655366,0.007510194120777086,0.5748112752786667,0.039922718646976586,0.008926991274123807,0.8700000000000001,0.03316624790355399,0.007416198487095661,0.65,0.10514540197058336,0.023511226632776473,0.13000000000000003,0.033166247903554005,0.007416198487095664,13.05,0.4974937185533101,0.11124297730643497,5.25,1.5771810295587503,0.3526683994916471,9.75,1.5771810295587503,0.3526683994916471,1.95,0.49749371855331004,0.11124297730643495,0.590909,0.633333,0.702703,0.6596153846153846,0.20398217522776563,0.04561180100075576,0.22125,0.08293550874692401,0.018544943530665048,Seed_Length,RF,OK
2026-06-16 01:47:32,6.4852330684661865,Seed_Length_SVMrbf,Seed_Length,SVMrbf,"[1, 0]",1625.0,15.0,5.0,20.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.6666666666666665,1.1102230246251565e-16,2.482534153247273e-17,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.500000,0.500000,0.666667,0.5,0.0,0.0,0.07142857142857142,0.0,0.0,Seed_Length,SVMrbf,OK
2026-06-16 01:49:29,55.823843240737915,Seed_Thickness_GB,Seed_Thickness,GB,"[1, 0]",1625.0,15.0,5.0,20.0,0.5802222222222222,0.11319359577050632,0.02531085747604848,0.6007951992231991,0.09254744602706269,0.0206942380460505,0.5433333333333332,0.09195409482755813,0.020561560684388178,0.6081375505961045,0.08625148804062513,0.01928641904193479,0.5322337306394717,0.07361641866789298,0.01646113164014932,0.7133333333333333,0.11566234381931649,0.02586288632169443,0.6266666666666667,0.11234866364235144,0.025121924908555693,0.28666666666666674,0.11566234381931648,0.02586288632169443,10.7,1.7349351572897473,0.38794329482541645,5.6,1.6852299546352716,0.3768288736283354,9.4,1.6852299546352716,0.3768288736283354,4.3,1.7349351572897473,0.38794329482541645,0.684211,0.733333,0.764706,0.5333333333333333,0.1321562627262809,0.029551038710828575,0.3566746447996448,0.17221272877759328,0.03850793681374328,Seed_Thickness,GB,OK
2026-06-15 10:59:37,8.818814992904663,Seed_Thickness_LogReg,Seed_Thickness,LogReg,"[1, 0]",1625.0,15.0,5.0,20.0,0.59,0.07837705635556212,0.017525642588736883,0.5911296845562893,0.07677377560785764,0.01716713811484849,0.5633333333333332,0.05859465277082314,0.013102162671355694,0.6586287579553833,0.03862829082710933,0.008637548414404802,0.5428653570135263,0.04171378673832224,0.009327486274581775,0.8400000000000002,0.04898979485566356,0.01095445115010332,0.7133333333333332,0.10349449797506682,0.023142073276946375,0.16000000000000003,0.048989794855663564,0.010954451150103323,12.6,0.7348469228349535,0.16431676725154984,4.3,1.5524174696260025,0.34713109915419565,10.7,1.5524174696260027,0.3471310991541957,2.4,0.7348469228349533,0.1643167672515498,0.480000,0.466667,0.6,0.5479166666666666,0.15381434967735183,0.034393934179348155,0.32527854090354086,0.165818708343012,0.03707819037961863,Seed_Thickness,LogReg,OK
