ID	ID	Class	Mean	stdev	Predicted_0.11	Median	score_0	score_1	score_2	score_3	score_4	score_5	score_6	score_7	score_8	score_9	score_10	score_11	score_12	score_13	score_14	score_15	score_16	score_17	score_18	score_19
TSs156A	0	0.1538319225709723	0.3501551260086379	1	0.00012498461780299186	5.94088020734346e-06	7.674227531203787e-05	0.06818537329372702	0.00011263673724086869	0.901627919633457	0.9894269547409873	3.6957323242479784e-07	0.00013733249836511504	0.07018514961856472	5.813805539487671e-06	0.9998633883217124	0.0003927209615023893	3.4549081228440726e-05	0.004539361138057598	7.164609844203456e-06	8.159413164726552e-06	0.040307189942314345	2.6162044024767865e-06	0.001664289555904833	5.477913468180402e-05
TSs361	0	0.16396394190443814	0.32292641897329816	1	0.0006665029540740187	0.3603980505416315	0.022270556664639275	0.0292446593150572	3.0298219485786364e-08	0.9873238180982676	1.3377423414998549e-05	5.158389050345561e-08	3.032234120529835e-08	0.29619000983944266	4.615782021777031e-08	0.9996307618936522	0.010107580744762113	0.001901175608495207	2.0030150994116436e-08	0.0013137974385255557	1.9208469622481748e-05	0.5708655389071077	2.1200501343743025e-08	1.5332577305266353e-08	8.821864290048772e-08
TSs368	0	0.3117878902057091	0.3320747616644683	1	0.173842241562742	0.23654787430505314	0.1773730748998743	0.07076791601094234	0.718537300455889	0.47411460663930993	0.23908531924333856	0.07760422220715929	0.28674119672106324	0.7566715443442029	0.8201610462917556	0.008150969549759654	0.003478033120370922	0.9040169244556755	0.031242269883210834	0.013082058680396288	0.1276363709361904	0.127649204420142	0.966734530215159	0.1703114082256097	0.02585193350907955
TSs49	0	0.01502311103986852	0.025120329721705654	0	0.0037468942315675214	0.004909870286289338	0.0005775209182157374	0.0005697250065731096	0.005514178408052093	8.685072034788874e-05	0.0005827575580810323	0.024061055705669587	0.017305651802050303	0.00010027299231261904	0.0009240644676718062	0.00019479825226549773	0.003113098954175402	6.081698755397256e-05	0.08179418627791016	0.024428331804401297	0.00033762395434247197	0.004380689508959641	0.07709362494331172	0.006866414289150762	0.04756068796003597
TSs138B	0	0.46071198140008657	0.3688950537439201	1	0.47136323437915184	0.3450621176017796	0.6252997764795666	0.7449318047280358	0.41893884237279355	0.9997742043648622	0.9829883759242234	0.04287813234740071	0.2787529173429924	0.9972644191132488	0.18176122093156058	0.9999551664738298	0.554215129857549	0.13329061165724967	0.7857157715214231	0.5237876263855101	0.0509006199648953	0.5460209595191764	0.0017696912187804374	0.0009254008382351397	6.839358618953027e-06
TSs22B	0	0.1119497222852351	0.2417241002450535	1	0.0006128578880351657	0.792771809168755	0.002098225817468594	0.0004330644407144244	0.0006647285940128262	0.00041258143848588917	5.2073016107105656e-06	0.027889761525490834	2.665163358378509e-05	0.08668148696072332	0.003661972810700532	8.366776604854641e-05	4.13646766568623e-06	0.6825816600205638	0.000273953854818885	9.355929072128045e-05	0.003817161740499608	0.00038238763104915584	0.000560987182057505	0.1516832678397027	0.484868174220029
TSs287	0	0.9622185238741187	0.10761063169434888	1	0.9924249347222267	0.512104788967178	0.9931202357606826	0.9983605620565885	0.9773666931605827	0.9229301806082101	0.996692386887146	0.978788688699393	0.9521512702614302	0.996018025679644	0.9792744179812285	0.9827064421423124	0.9967711791195221	0.9999693755223393	0.9851363585510363	0.9991792179316364	0.9998645575590128	0.9849375353826526	0.9917296336837707	0.9984827462122584	0.9987861813157463
TSs383	0	0.9974221029309642	0.0056763427308145695	1	0.9991999722237613	0.9747163103316279	0.9977856270314014	0.999172379741058	0.998417614377664	0.999930925168369	0.9973107029064174	0.999130192189235	0.9997758552628953	0.9966049591102176	0.9919701554486349	0.9992275647064647	0.9967956985877832	0.9999415193155069	0.9999199451313359	0.999932747994782	0.9997472985376441	0.9983582083918648	0.9999925096327016	0.9999611741515719	0.9997506706021114
TSs314A	0	0.3886585252059918	0.34944563659938305	1	0.3084500988511861	0.8717925517170215	0.004213186291945888	0.40909353463011355	0.1419099584408055	0.2568785733776529	0.861133668208825	0.008064598977882262	0.9587956958386242	0.045189524051933834	0.11535851658957613	0.4720079013944469	0.16959897712309455	0.5290724924297987	0.18619167172092302	0.36002162432471935	0.0014710224689163391	0.00509460312012664	0.8106661131925209	0.9721960481485421	0.5944202420723673
TSs30	0	0.9376953208123415	0.1135900328599741	1	0.9869567831619076	0.9987933736089164	0.9680684878103576	0.9575756529762236	0.999081424080989	0.9994054601816614	0.8998926411024257	0.9972203307786388	0.634361312495162	0.9998345086580431	0.9400383342895958	0.6305817653589543	0.9905890843940646	0.9989016960578405	0.967444184338973	0.9748758168060406	0.9999420859461562	0.815283305010746	0.9997881170288855	0.9833244819297506	0.9989043533934062
TSs291	1	0.7100038059554338	0.3460148734710962	1	0.8932365183015405	0.8113942314061967	0.7440669734669846	0.9910465290048256	0.9750788051968842	0.9778607628697071	0.9955073884558862	0.9926369067581936	0.7192104717862192	0.09541394024604481	0.11763225158847607	0.5373393216480676	0.9853478300997421	0.47054964191548676	0.9993412544924232	0.05174795120827741	0.5421470039484095	0.975341004017451	0.9774523170816337	0.2422354332328696	0.9987261006848982
TSs157A	0	0.6294734194700442	0.34136152283427185	1	0.6235830398385096	0.5673186398614374	0.5772973399661366	0.9856753977736777	0.5046784974482108	0.9987556637126527	0.7957874227848463	0.034566344028843954	0.6408886333184999	0.6007855890427256	0.2543871490855109	0.9987839222659302	0.8390942748084976	0.020470516969202476	0.6062774463585193	0.16757917310427847	0.9906268745285494	0.9990033567027092	0.8242847044318936	0.9993388453477042	0.1838685978610605
TSs27	1	0.8144017132153243	0.20750062168055652	1	0.903461285974265	0.9051212772716323	0.6762453124537915	0.9066038818885465	0.9166931480330227	0.8167945379074654	0.9018012946768978	0.9959543264838678	0.4733023976119873	0.9874629472008433	0.8208637332715415	0.9233330226661046	0.5230052251997342	0.9994098456842082	0.6045403106321497	0.8506121485964443	0.9458305501614045	0.23027819017915913	0.896698964013797	0.9936081781710108	0.9198749722028757
TSs363	0	0.15871259026751752	0.3594854731059512	1	0.00026480653544480094	0.00022058873154873776	0.013326374839983795	0.011167689385859367	0.0003090243393408641	0.9740034609611167	0.9983685436662842	4.793490027587886e-05	0.00010389716791175328	0.13242061720461643	2.1321357991005195e-05	0.9974273449988235	0.0026362622316054756	1.2767507290093604e-05	7.213895753369672e-05	6.268818930917945e-05	0.01633624962565618	0.027653318032086927	1.9939281666138083e-06	5.877583772096691e-05	8.13487229140464e-07
TSs9	0	0.5301046343150645	0.3830735883018357	1	0.5010085296656879	0.09045108427849101	0.5153274012683325	0.9276152311409315	0.471972681596273	0.8929281304205011	0.0417096402350636	0.8330102936072974	0.15466804687431476	0.944497507709161	0.9441600203865962	0.9501593285197782	0.014518633655745745	0.9301074507358325	0.10166279461442472	0.4866896580630432	0.8140290896756067	0.10907902530321487	0.9530814003542646	0.3890899699736401	0.0373352978887787
TSs151B	0	0.19474840535604737	0.37288185002945884	1	8.252654351928866e-05	4.0163207847989535e-08	0.027044523686734705	0.019215574022440847	1.955474045004124e-08	0.984141564042565	8.892042036699641e-06	1.0268825261978332e-08	0.9989898374068331	0.2478828246359358	1.9359028259369698e-08	0.999549072729475	0.006806268595494272	2.216821978153785e-08	2.045310062336077e-08	0.00015616104500187767	2.063720205634462e-08	0.6100061657189592	0.0011670217013366381	2.7940212429293747e-08	2.0949598190964974e-08
TSs133	0	0.15896700691112944	0.35526061728617897	1	0.0037765911681158313	0.00032000456910389973	0.005773814337162103	0.009836322244632394	0.06428405033092659	0.9852937214870177	0.0014399139309507537	4.2098506723881465e-05	0.0001993371855147602	0.9587462767912782	0.060357318333489625	0.9999760915271978	0.008170766371565545	0.00043062242048679477	0.0018083504698057729	0.0013973707045714771	0.07373508247332558	0.00574483186642589	8.23390954263431e-05	0.0002867764678657464	0.0014150491091181163
TSs155	0	0.34485386701789655	0.39776406834835343	1	0.11944549270935426	0.03929618583879721	0.015755059323184727	0.9456751668004648	7.56853778468472e-05	0.996989677991102	0.13804829933696666	0.20184450941598706	0.8607288107792096	0.5158227692060167	0.002570411071988289	0.9996748815720555	0.010030379870934343	0.10084268608174184	0.01960927543886763	0.001578031768257895	0.44968336932937625	0.8457469376951202	0.02733985001728805	0.019260059569570512	0.706505293873155
TSs209	0	0.878425880517141	0.21540328198796746	1	0.9905304107267303	0.9034335966089154	0.9182292465708116	0.9993566723056391	0.997095312760205	0.7102910467572425	0.9983955317544662	0.9989268506311887	0.995221638415345	0.3055568369999195	0.2861717729212106	0.9992146154167917	0.9922191205198431	0.8441438278507829	0.9984626276067559	0.7756309878747653	0.905706407890383	0.9919099417240296	0.999741158737257	0.9891508797294309	0.9596595372678386
TSs136	0	0.1684320777844244	0.27060508646471915	1	0.04891837219470934	0.012629522295337812	0.10544904455129991	0.0057160905168168125	0.001231123116205885	0.011234998933348169	0.05301656412872767	0.3794814281254797	0.09009549725676018	0.04482018026069101	0.034414870310143925	0.42915014376014576	0.01118660876402693	0.9787630908071133	0.005875617791083657	0.7568642997177181	0.013655911805344347	0.0118333505808709	0.081728488550418	0.10490652216950178	0.23658820224745464
TSs22A	0	0.010416711994092354	0.042584375589348474	0	0.00012890187950045982	0.0008206932376351424	1.8051643464243768e-06	3.584500590316609e-05	0.00018823527555688542	0.00031467760123804657	0.006708477810274209	0.19121319244057278	0.001492906014329713	2.8660873770163187e-06	5.070225573186906e-06	0.0018933426677708036	1.5801456596418277e-05	6.956848344403424e-05	7.810014755630604e-06	0.0024684011048112164	2.8685948704195445e-06	8.727962265669674e-06	0.00195775882985468	5.399628344703304e-07	0.0011256519418371403
TSs357	1	0.3004205345522679	0.4073295433918983	1	0.05762628014776061	0.12326111050168188	0.17861426164029492	0.7064182509432695	0.00426406755451615	0.9956509295753531	0.9350894384619536	0.0009509379784747007	4.3197514412916764e-05	0.9978024798826757	0.00177586243670629	0.9961864210258244	0.23387816185501595	0.007573087388481345	0.0005087151170641665	0.7040381353573251	0.006562242201223417	0.07364327726575061	0.00020317416001124994	0.04160928302977062	0.0003376571555527429
